C/C++ Header,./chrome/browser/ui/cocoa/location_bar/star_decoration.h,13,10,21
C/C++ Header,./skia/ext/vector_platform_device_linux.h,27,31,80
C/C++ Header,./third_party/mesa/MesaLib/src/mesa/main/restart.h,8,25,8
C++,./third_party/mesa/MesaLib/src/glu/sgi/libnurbs/interface/incurveeval.cc,14,56,136
C++,./chrome/browser/in_process_webkit/dom_storage_context.cc,40,22,227
C,./third_party/mesa/MesaLib/src/gallium/state_trackers/egl/common/egl_g3d_sync.c,51,48,185
C/C++ Header,./chrome/browser/ui/gtk/status_icons/status_icon_gtk.h,13,9,25
C/C++ Header,./third_party/mesa/MesaLib/include/GL/vms_x_fix.h,5,10,1209
C/C++ Header,./media/filters/ffmpeg_video_decoder.h,27,24,92
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/r300/compiler/radeon_optimize.c,97,122,587
Objective C++,./chrome/browser/ui/cocoa/browser_frame_view.mm,51,66,282
C/C++ Header,./third_party/npapi/npspy/extern/nspr/pratom.h,17,121,20
C/C++ Header,./chrome/browser/download/save_item.h,28,24,60
C++,./chrome/browser/visitedlink/visitedlink_event_listener.cc,15,7,43
Javascript,./chrome/browser/resources/options/certificate_backup_overlay.js,17,34,67
C/C++ Header,./third_party/openmax/il/OMX_Image.h,29,179,120
C/C++ Header,./third_party/lzma_sdk/Archive/7z/7zIn.h,9,4,42
C/C++ Header,./chrome/browser/mock_browsing_data_indexed_db_helper.h,16,12,30
C/C++ Header,./base/bits.h,8,7,33
C++,./chrome/browser/rlz/rlz_unittest.cc,11,6,48
C/C++ Header,./remoting/protocol/jingle_connection_to_host.h,28,26,57
HTML,./chrome/common/extensions/docs/examples/extensions/irc/servlet/index.html,52,1,359
C/C++ Header,./third_party/tcmalloc/chromium/src/stacktrace_libunwind-inl.h,12,55,61
C++,./media/audio/audio_output_dispatcher.cc,24,8,83
C/C++ Header,./ipc/ipc_tests.h,10,10,29
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/i965/brw_eu.c,46,68,146
Python,./tools/symsrc/pefile.py,953,678,2098
C++,./sandbox/src/process_policy_test.cc,54,29,211
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/r600/evergreen_chip.c,201,99,1235
HTML,./webkit/data/test_shell/js/timers.html,14,0,47
Objective C++,./chrome/browser/ui/cocoa/about_ipc_dialog.mm,7,5,21
C/C++ Header,./net/base/file_stream.h,25,87,39
C/C++ Header,./webkit/tools/test_shell/simple_file_system.h,12,6,62
C++,./chrome/browser/prefs/browser_prefs.cc,10,5,147
Python,./tools/grit/grit/gather/txt.py,13,4,35
C++,./chrome/browser/dom_ui/tips_handler.cc,12,14,84
DOS Batch,./o3d/tests/presubmit_tests.bat,1,30,4
C/C++ Header,./chrome/browser/appcache/appcache_dispatcher_host.h,18,18,61
C++,./chrome/browser/sync/util/crypto_helpers_unittest.cc,3,3,21
C++,./webkit/plugins/ppapi/npapi_glue.cc,32,25,145
C++,./net/base/host_cache_unittest.cc,93,74,316
C++,./chrome/browser/chromeos/dom_ui/internet_options_handler.cc,81,43,953
C,./third_party/mesa/MesaLib/src/gallium/targets/libgl-xlib/xlib.c,35,74,107
C++,./o3d/core/cross/error_stream_manager.cc,5,30,26
C++,./chrome/browser/renderer_host/web_cache_manager.cc,65,87,258
C++,./o3d/plugin/win/plugin_logging-win32.cc,35,57,220
C/C++ Header,./chrome/browser/extensions/extension_webrequest_api_constants.h,7,6,22
C++,./chrome/browser/download/download_shelf.cc,20,7,134
C/C++ Header,./third_party/npapi/npspy/extern/nspr/prerror.h,38,237,48
C/C++ Header,./third_party/mesa/MesaLib/src/mesa/main/varray.h,85,25,131
C/C++ Header,./ceee/testing/utils/nt_internals.h,27,19,160
C/C++ Header,./third_party/sqlite/src/src/btree.h,28,60,154
HTML,./chrome/test/data/frame_dom_access/frame_dom_access.html,0,0,6
C,./third_party/libwebp/yuv.c,7,10,29
C++,./views/run_all_unittests.cc,4,3,18
C++,./net/http/http_proxy_client_socket_pool.cc,54,22,396
C++,./chrome/browser/modal_html_dialog_delegate.cc,15,7,55
Python,./tools/grit/grit/grit_runner.py,40,14,154
C/C++ Header,./chrome/browser/history/download_create_info.h,8,28,48
C,./third_party/sqlite/src/ext/rtree/rtree.c,284,510,2067
C++,./chrome/browser/file_path_watcher/file_path_watcher_stub.cc,4,5,10
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/nouveau/nouveau_surface.c,8,25,48
C++,./net/ftp/ftp_util.cc,40,33,155
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/auxiliary/gallivm/lp_bld_gather.h,10,26,25
C/C++ Header,./jingle/notifier/listener/push_notifications_subscribe_task.h,16,7,41
C++,./chrome/browser/chromeos/dom_ui/cros_personal_options_handler.cc,10,5,34
C/C++ Header,./chrome/browser/ui/window_sizer.h,34,79,71
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/winsys/svga/drm/vmw_fence.h,14,26,19
C++,./chrome/browser/tab_contents/web_drag_source_win.cc,19,18,86
C++,./chrome/browser/keychain_mac.cc,12,3,94
C++,./third_party/tcmalloc/chromium/src/base/vdso_support.cc,48,106,415
C/C++ Header,./third_party/mesa/MesaLib/src/mesa/drivers/dri/i810/i810tris.h,4,24,7
C++,./ceee/ie/plugin/bho/tool_band_visibility_unittest.cc,32,7,140
C,./third_party/mesa/MesaLib/src/gallium/auxiliary/util/u_format_s3tc.c,85,37,606
C/C++ Header,./chrome_frame/html_private_window_impl.h,13,4,49
Python,./tools/site_compare/scrapers/__init__.py,12,12,10
Objective C++,./chrome/browser/ui/cocoa/download/download_shelf_view_unittest.mm,5,5,13
C++,./webkit/plugins/npapi/test/plugin_test.cc,26,23,106
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/drivers/cell/spu/spu_colorpack.h,29,30,86
C++,./sandbox/src/policy_opcodes_unittest.cc,58,51,235
C++,./chrome/browser/safe_browsing/protocol_parser_unittest.cc,107,41,778
C/C++ Header,./chrome/browser/history/expire_history_backend.h,50,137,105
C/C++ Header,./ui/base/text/text_elider.h,21,58,40
C/C++ Header,./webkit/glue/cpp_bound_class.h,33,69,78
C/C++ Header,./o3d/plugin/npapi_host_control/win/module.h,10,36,22
Objective C++,./chrome/browser/ui/cocoa/info_bubble_window_unittest.mm,4,3,15
C++,./chrome/browser/chromeos/cros/login_library.cc,30,6,246
C++,./ui/base/keycodes/keyboard_code_conversion.cc,14,6,276
C,./third_party/gles2_book/Chapter_9/Simple_TextureCubemap/Simple_TextureCubemap.c,37,59,107
C/C++ Header,./chrome/browser/extensions/extension_info_map.h,18,23,32
C/C++ Header,./chrome/browser/sync/engine/net/url_translator.h,8,8,12
C/C++ Header,./ppapi/tests/test_var_deprecated.h,10,5,24
C++,./views/controls/menu/menu_host_win.cc,23,10,91
Objective C++,./chrome/browser/autofill/autofill_address_model_mac.mm,7,3,84
C++,./chrome/browser/chromeos/notifications/system_notification_factory.cc,8,10,40
C++,./chrome/browser/password_manager/encryptor_unittest.cc,24,16,103
C++,./chrome/test/plugin/pdf_browsertest.cc,48,52,242
C/C++ Header,./chrome_frame/ff_privilege_check.h,3,7,4
C,./third_party/mesa/MesaLib/src/gallium/drivers/softpipe/sp_fs_exec.c,30,57,116
C/C++ Header,./webkit/plugins/ppapi/ppb_gles_chromium_texture_mapping_impl.h,7,3,12
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/i965/gen6_gs_state.c,6,27,59
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/mga/mgarender.c,37,36,99
C++,./chrome/browser/autofill/phone_number.cc,65,12,224
Bourne Shell,./chrome/installer/mac/dirdiffer.sh,79,129,335
C++,./o3d/core/win/d3d9/install_check.cc,38,34,186
C/C++ Header,./chrome/browser/chromeos/dom_ui/language_chewing_options_handler.h,9,5,16
C/C++ Header,./o3d/core/cross/buffer.h,77,167,153
C/C++ Header,./chrome/browser/ui/views/importing_progress_view.h,17,17,61
C++,./webkit/plugins/ppapi/ppb_font_impl.cc,44,20,238
C/C++ Header,./chrome/browser/ui/gtk/html_dialog_gtk.h,16,10,49
C/C++ Header,./net/http/http_network_session_peer.h,17,9,52
